Category,Image,Link,Name,Price,Store
Smartfonlar,https://api.idea.uz/storage/products/August2023/VajSYdk5Mpinsm1ElVV4.png,https://idea.uz/product/6578-smartfon-honor-90-8-256gb-peacock-blue,Honor 90 8/256 Gb,6588000,Idea
Smartfonlar,https://api.idea.uz/storage/products/August2023/fveSoM1KErosldGOdWzZ.png,https://idea.uz/product/6559-smartfon-huawei-nova-10-8-128-starry-black,Huawei Nova 10 8/128 Gb,5990000,Idea
Smartfonlar,https://api.idea.uz/storage/products/August2023/qw7hPI53CdmnyrX4rXb2.png,https://idea.uz/product/6558-smartfon-huawei-nova-10-se-8-128gb-starry-silver,Huawei Nova 10 Se 8/128 Gb,2990000,Idea
Smartfonlar,https://api.idea.uz/storage/products/August2023/wOVspojMbHmgEfy2hvdX.png,https://idea.uz/product/6557-smartfon-huawei-nova-10-se-8-128gb-starry-black,Huawei Nova 10 Se 8/128 Gb,2990000,Idea
Smartfonlar,https://api.idea.uz/storage/products/August2023/f3Uj1uIVTvHEYlvNZTXf.png,https://idea.uz/product/6555-smartfon-huawei-nova-y91-8-128-gb-starry-black,Huawei Nova Y91 8/128 Gb,3599000,Idea
Smartfonlar,https://api.idea.uz/storage/products/October2023/WGq9KNaZKWcebnXQjv2g.jpg,https://idea.uz/product/6523-smartfon-honor-x6a-4-128gb-cyan-lake,Honor X6a 4/128 Gb,1840000,Idea
Smartfonlar,https://api.idea.uz/storage/products/October2023/WYTlrQ9CO4d3jucNngQK.jpg,https://idea.uz/product/6522-smartfon-honor-x6a-4-128gb-midnight-black,Honor X6a 4/128 Gb,1840000,Idea
Smartfonlar,https://api.idea.uz/storage/products/August2023/s7FH1B0KkNKbD0YrfUsN.jpg,https://idea.uz/product/6521-smartfon-honor-90-lite-8-256gb-cyan-lake,Honor 90 Lite 8/256 Gb,3588000,Idea
Smartfonlar,https://api.idea.uz/storage/products/August2023/NelGFWn6YSwWYGZcp8lH.png,https://idea.uz/product/6520-smartfon-honor-90-lite-8-256gb-midnight-black,Honor 90 Lite 8/256 Gb,3588000,Idea
Smartfonlar,https://api.idea.uz/storage/products/August2023/Xt0rDLdRLTEm43InafUg.png,https://idea.uz/product/6519-smartfon-honor-90-8-256gb-midnight-black,Honor 90 8/256 Gb,6588000,Idea
Smartfonlar,https://api.idea.uz/storage/products/July2023/1Jg2xlba7PilqPuK7WIj.png,https://idea.uz/product/6503-smartfon-xiaomi-redmi-12-8-256gb-midnight-black,Xiaomi Redmi 12 8/256 Gb,2060000,Idea
Smartfonlar,https://api.idea.uz/storage/products/July2023/lSfzvrKofJWuljiuQpzb.png,https://idea.uz/product/6468-smartfon-oppo-a57s-4-64-starry-black,A57s 4/64 Gb,2495000,Idea
Smartfonlar,https://api.idea.uz/storage/products/July2023/zF8ENrNu60TkOxZkApY1.png,https://idea.uz/product/6461-smartfon-huawei-p60-pro-8-256gb-rococo-pearl,P60 Pro 8/256 Gb,13490000,Idea
Smartfonlar,https://api.idea.uz/storage/products/July2023/8Mm31XOtm7CV8c2bNZbC.png,https://idea.uz/product/6457-smartfon-huawei-nova-11i-8-128gb-starry-black,Huawei Nova 11i 8/128 Gb,2490000,Idea
Smartfonlar,https://api.idea.uz/storage/products/July2023/gjXyS8hDlOc1IzsqSWIR.png,https://idea.uz/product/6456-smartfon-huawei-nova-y61-6-64gb-sapphire-blue,Huawei Nova Y61 Sapphire Blue,1590000,Idea
Smartfonlar,https://api.idea.uz/storage/products/July2023/EJcOVJQRsIgrvL65nFkR.png,https://idea.uz/product/6426-smartfon-tecno-camon-20-pro-8-256gb-predawn-black,Tecno Camon 20 Pro Ck7n 8/256 Gb,2699000,Idea
Smartfonlar,https://api.idea.uz/storage/products/August2023/X0amJsah4yCtjoUkNVYJ.png,https://idea.uz/product/6415-smartfon-honor-x8a-6-128gb-titanium-silver,Honor X8a Titanium Silver 6/128 Gb,2340000,Idea
Smartfonlar,https://api.idea.uz/storage/products/June2023/ktaVdIKbaUXNWoIXnxDS.png,https://idea.uz/product/6407-smartfon-tecno-spark-10c-4-128gb-meta-blue,Tecno Spark 10c 4/128 Gb,1490000,Idea
Smartfonlar,https://api.idea.uz/storage/products/June2023/HhpLqlR1aAXWZmUZsihz.png,https://idea.uz/product/6403-smartfon-xiaomi-redmi-12-4-128gb-black,Xiaomi Redmi 12 Black 4/128 Gb,1890000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2023/yhW3PurVT7YHUWl2XmJc.png,https://idea.uz/product/6338-smartfon-tecno-spark-10-8-128-black,Tecno Spark 10 8/128 Gb,1690000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2023/imIMa7rUT7MEuWNqyXIt.png,https://idea.uz/product/6332-smartfon-xiaomi-redmi-note-12-ice-blue-4-128gb,Xiaomi Redmi Note 12 Ice Blue 4/128 Gb,1990000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2023/6OnRLHFFCIzM8pNDAjp2.png,https://idea.uz/product/6210-smartfon-realme-c30s-2-32-rmx3690-blue,Realme C30s 2+32 Rmx3690 Blue,2148000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2023/QHPJwDlg2ZT8UxR0mD2l.png,https://idea.uz/product/6209-smartfon-realme-c30s-2-32-rmx3690-black,Realme C30s 2+32 Rmx3690 Black,2148000,Idea
Smartfonlar,https://api.idea.uz/storage/products/February2023/3YMvXZDCLgb0eO6jKacP.jpg,https://idea.uz/product/6108-smartfon-honor-x8a-6-128gb-cyan-lake,Honor X8a Cyan Lake 6/128 Gb,2340000,Idea
Smartfonlar,https://api.idea.uz/storage/products/December2022/LEtxLf4RglLzo7uMHZq5.png,https://idea.uz/product/5811-smartfon-tecno-camon-19-pro-ci8n-8-128gb-eco-black,Tecno Camon 19 Pro Ci8n 8/128 Gb,6456000,Idea
Smartfonlar,https://api.idea.uz/storage/products/October2022/EntdFBbbx6BiRZoHrooO.png,https://idea.uz/product/5388-smartfon-apple-iphone-13-128gb-starlight,Apple Iphone 13 128 Gb,15396000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2022/H15oPDPz8xSxxAzSf7Yy.jpg,https://idea.uz/product/4700-smartfon-samsung-galaxy-a73-gray,Samsung Galaxy A73 Gray,10536000,Idea
Smartfonlar,https://api.idea.uz/storage/products/May2022/IYzOevTFPn3UHoJID7d0.jpg,https://idea.uz/product/4616-smartfon-iphone-13-128gb-blue,Apple Iphone 13 128 Gb,9887000,Idea
Smartfonlar,https://api.idea.uz/storage/products/April2022/pyuLe0dnseExhffDuHdy.jpg,https://idea.uz/product/4543-smartfon-samsung-galaxy-a13-64gb-white,Samsung Galaxy A13 64 Gb,4296000,Idea
Smartfonlar,https://api.idea.uz/storage/products/April2022/VN8ePIPwiojLn1XJ5lT6.jpg,https://idea.uz/product/4540-smartfon-samsung-galaxy-a13-32gb-black,Samsung Galaxy A13 32 Gb,3816000,Idea
Smartfonlar,https://api.idea.uz/storage/products/April2022/CMcCIxiObOhj4EL3mXQ0.jpg,https://idea.uz/product/4538-smartfon-samsung-galaxy-a13-32gb-blue,Samsung Galaxy A13 32 Gb,2290000,Idea
Smartfonlar,https://api.idea.uz/storage/products/March2022/iIREMebTfjQWusp6K3RT.jpg,https://idea.uz/product/4510-smartfon-tecno-camon-18-ch6n-6-128gb-dusk-grey,Tecno Camon 18 Ch6n 6/128 Gb,4536000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2022/ELEIDVddWRsghQhYeCnD.jpg,https://idea.uz/product/4257-smartfon-xiaomi-redmi-note-11-graphite-gray-6-128gb,Xiaomi Redmi Note 11 Graphite Gray 6/128 Gb,5256000,Idea
Smartfonlar,https://api.idea.uz/storage/products/January2022/05xJNka1LLFGNq3JVGRr.jpg,https://idea.uz/product/4213-smartfon-vivo-v21-black,V21 Black,9360000,Idea
Smartfonlar,https://api.idea.uz/storage/products/November2021/YYIc5MT5O4h6rqTWNdhY.jpg,https://idea.uz/product/4016-smartfon-rmx3363-realme-gt-master-edition-8-256,Rmx3363 Realme Gt Master Edition 8+256 - - 5996993 Gb,8388000,Idea
Smartfonlar,https://api.idea.uz/storage/products/June2021/6T7t4cRHxt0Ss1z7RyR9.jpg,https://idea.uz/product/3507-smartfon-iphone-11-black-128gb,Apple Iphone 11 Black 128 Gb,9588000,Idea
Smartfonlar,https://api.idea.uz/storage/products/August2024/XfZOCh5sEmdztURrAc7U.png,https://idea.uz/product/8668-smartfon-iphone-11-white-128gb,Apple Iphone 11 White 128 Gb,9588000,Idea
Smartfonlar,https://api.idea.uz/storage/products/February2020/Z199mrpzmKq4tN3kf51h.jpg,https://idea.uz/product/1575-smartfon-iphone-11-64gb-black,Apple Iphone 11 64 Gb,8388000,Idea
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/5_uzyr-57.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a55-a556-256gb-navy-smartfon-samsung/,Samsung Galaxy A55 8/256 Gb,Price: 5.299.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/5_ujpk-9q.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x8b-8-128gb-silver-smartfon-honor/,Honor X8b 8/128 Gb,Price: 3.299.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/1_mv93-3u.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y36-8-256gb-gold-smartfon-vivo/,Vivo Y36 8/256 Gb,Price: 3.699.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/25_66nu-wj.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-12-eu-4-128gb-blue-smartfon-xiaomi/,Xiaomi Redmi 12 4/128 Gb,Price: 1.799.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/38/418.jpg 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x7a-4-128gb-silver-smartfon-honor/,Honor X7a 4/128 Gb,Price: 2.199.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/17_75aq-d6.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y02a-3-32gb-cosmic-gray-smartfon-vivo/,Vivo Y02a 3/32 Gb,Price: 1.459.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/Без_имени-1.jpg 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x7a-plus-6-128gb-silver-smartfon-honor/,Honor X7a Plus 6/128 Gb,Price: 2.199.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/18_4fbe-h0.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a25-a255-6-128gb-light-blue-smartfon-samsung/,Samsung Galaxy A25 6/128 Gb,Price: 3.299.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/5_w63u-ar.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/mi-13t-eu-8-256gb-alpine-blue-smartfon-xiaomi/,Xiaomi Mi 13t 8/256 Gb,Price: 6.399.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/20_gjrf-nk.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/v29e-8-256gb-gold-smartfon-vivo/,Vivo V29e 8/256 Gb,Price: 4.599.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/5_wgxf-gj.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/iphone-15-pro-max-256gb-black-titanium-smartfon-apple/,Apple Iphone 15 Pro Max 256 Gb,Price: 17.999.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/1_gne6-6a.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y27s-8-128gb-green-smartfon-vivo/,Vivo Y27s 8/128 Gb,Price: 2.289.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/7_ger7-g6.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-s921-128gb-onyx-black-smartfon-samsung/,Samsung Galaxy S24 8/128 Gb,Price: 9.299.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/13_1obt-89.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-10-pro-8-128gb-black-smartfon-tecno/,Tecno Spark 10 Pro 8/128 Gb,Price: 2.069.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/2_0ypt-zy.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y02t-4-128gb-cosmic-gray-smartfon-vivo/,Vivo Y02t 4/128 Gb,Price: 1.999.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/5_0atw-92.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a15-a155-6-128gb-light-blue-smartfon-samsung/,Samsung Galaxy A15 6/128 Gb,Price: 2.079.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/61.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/v29-12-256gb-blue-smartfon-vivo/,Vivo V29 12/256 Gb,Price: 6.699.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/36_8iyh-ir.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a58-4-128gb-black-smartfon-oppo/,Oppo A58 8/128 Gb,Price: 2.899.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/2_0784-he.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-ultra-s928-12-256gb-violet-smartfon-samsung/,Samsung Galaxy S24 Ultra 12/256 Gb,Price: 14.999.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/1_o850-u2.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y02t-4-64gb-orchid-blue-smartfon-vivo/,Vivo Y02t 4/64 Gb,Price: 1.599.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/5_q6lb-n9.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x8b-8-256gb-silver-smartfon-honor/,Honor X8b 8/256 Gb,Price: 3.399.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/1_n8yg-d2.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a05s-a057-4-128gb-silver-smartfon-samsung/,Samsung Galaxy A05s 4/128 Gb,Price: 1.799.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/3_om9x-ut.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-ultra-s928-12-256gb-gray-smartfon-samsung/,Samsung Galaxy S24 Ultra 12/256 Gb,Price: 14.999.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/9_s4ox-sh.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a25-a255-6-128gb-black-smartfon-samsung/,Samsung Galaxy A25 6/128 Gb,Price: 3.299.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/16_5ko0-6n.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a78-4-128gb-black-smartfon-oppo/,Oppo A78 8/256 Gb,Price: 3.699.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/30_mmx9-ic.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x9a-6-256gb-black-smartfon-honor/,Honor X9a 8/256 Gb,Price: 3.199.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/14_smjc-u2.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a18-4-128gb-blue-smartfon-oppo/,Oppo A18 4/128 Gb,Price: 2.109.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/5_fhh9-tq.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/pova-neo-3-4-128gb-mecha-black-smartfon-tecno/,Tecno Pova Neo 3 4/128 Gb,Price: 1.889.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a35-a356-128gb-navy-smartfon-samsung/,Samsung Galaxy A35 8/128 Gb,Price: 3.899.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/13_bofp-8z.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s23-fe-s711-8-128gb-mint-smartfon-samsung/,Samsung Galaxy S23 Fe 8/128 Gb,Price: 6.799.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/3_1rle-6z.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-note-13-eu-8-256gb-black-smartfon-xiaomi/,Xiaomi Redmi Note 13 8/256 Gb,Price: 2.799.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/27_n1sx-lu.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/camon-20-pro-8-256gb-black-smartfon-tecno/,Tecno Camon 20 Pro 8/256 Gb,Price: 2.999.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/3_m9cf-4f.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-note-13-eu-6-128gb-black-smartfon-xiaomi/,Xiaomi Redmi Note 13 6/128 Gb,Price: 2.399.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/11_anxh-m6.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a13-a135-32gb-blue-smartfon-samsung/,Samsung Galaxy A13 3/32 Gb,Price: 1.599.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/1_dl35-ho.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/mi-14-eu-12-256gb-black-smartfon-xiaomi/,Xiaomi Mi 14 12/256 Gb,Price: 9.799.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/28_cwac-65.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a38-4-128gb-black-smartfon-oppo/,Oppo A38 4/128 Gb,Price: 2.559.000,Elmakon
Category,Image,Link,Name,Price,Store
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/967/96765/175768/072263b8-eaf5-445e-b49c-941cd3dd4d47.jpg,https://texnomart.uz/ru/product/detail/96765,Infinix Hot 10 I 2/32 Gb,1 411 000 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3567/356715/197367/563dbb6e-99ed-4a4b-9b8d-a7dcf55faee2.webp,https://texnomart.uz/ru/product/detail/356715,Samsung Galaxy S24 Ultra 12/256 Gb,17 424 150 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3569/356916/196268/21a41e76-2cb5-4066-9c30-1e4f7adb3eac.webp,https://texnomart.uz/ru/product/detail/356916,Huawei Nova Y72 8/256 Gb,2 209 150 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3577/357784/202290/d55f1ba3-9b83-4fd2-a0cd-9f4d85d22bdf.webp,https://texnomart.uz/ru/product/detail/357784,Xiaomi 14t Pro 12/256 Gb,11 148 600 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3574/357493/199626/ff49fe0c-5a14-4e36-9deb-aba239469594.webp,https://texnomart.uz/ru/product/detail/357493,Infinix Note 40 Pro 12/256 Gb,4 212 600 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3568/356805/195763/20586960-8b29-4e4f-9b11-128350beae18.webp,https://texnomart.uz/ru/product/detail/356805,Samsung Galaxy S24 8/128 Gb,10 876 600 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3557/355741/189003/529e7073-a653-47bf-bbd9-21e66dfcd140.webp,https://texnomart.uz/ru/product/detail/355741,Honor X7a Plus 6/128 Gb,2 463 300 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3576/357616/200596/67066a47-ee01-4333-a8ac-49bfdeb6b809.webp,https://texnomart.uz/ru/product/detail/357616,Xiaomi Poco M6 Pro 12/512 Gb,4 560 250 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3566/356699/195136/e759584b-450c-45a4-8ce1-c92283a20861.webp,https://texnomart.uz/ru/product/detail/356699,Samsung Galaxy A15 6/128 Gb,2 703 850 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3568/356840/195976/449fda68-97a0-43e2-b8fc-b51c09a67bcc.webp,https://texnomart.uz/ru/product/detail/356840,Samsung Galaxy S24 8/256 Gb,11 726 600 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3553/355323/187613/73521d3a-0928-497e-89e6-93e49c8aec62.jpg,https://texnomart.uz/ru/product/detail/355323,Oppo 4/128 Gb,3 193 450 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3577/357787/202234/ed174d22-8139-460e-9149-adf586d43167.webp,https://texnomart.uz/ru/product/detail/357787,Xiaomi Mix Flip 12/512 Gb,17 089 250 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3576/357630/200839/9478cc60-8143-48b1-8440-1c844de7129b.webp,https://texnomart.uz/ru/product/detail/357630,Infinix Gt 20 Pro 8/256 Gb,5 316 750 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3571/357155/198078/8b77e98d-1823-4072-b426-d552ac46adf2.webp,https://texnomart.uz/ru/product/detail/357155,Infinix Note 40 8/256 Gb,3 567 450 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/1060/106096/197737/3bca042b-f96e-4df7-a042-db819e8fbd25.webp,https://texnomart.uz/ru/product/detail/106096,Samsung Galaxy A04s 3/32 Gb,2 035 750 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3566/356671/194985/c56c0cd6-3efc-45e7-8284-79fbc6267eba.jpeg,https://texnomart.uz/ru/product/detail/356671,Xiaomi Redmi 13c 8/256 Gb,2 074 000 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3551/355188/187219/6dda01dd-fc38-4a81-b635-25abfbf2b69c.jpg,https://texnomart.uz/ru/product/detail/355188,Samsung Galaxy A04s 4/64 Gb,2 124 150 сўм,Texnomart
Smartfonlar,https://mini-io-api.texnomart.uz/catalog/product/3567/356737/195318/1fcc9cb2-fd23-438c-be5a-dfdf45fe02f2.webp,https://texnomart.uz/ru/product/detail/356737,Infinix Smart 8 4/64 Gb,1 431 400 сўм,Texnomart
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/7_zpws-s5.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a34-a346-256gb-light-green-smartfon-samsung/,Samsung Galaxy A34 8/256 Gb,Price: 3.599.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/19_utlb-43.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/honor-x7a-plus-6-128gb-blue-smartfon-honor/,Honor X7a Plus 6/128 Gb,Price: 2.199.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/12_bss9-uf.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s23-fe-s711-8-128gb-graphite-smartfon-samsung/,Samsung Galaxy S23 Fe 8/128 Gb,Price: 6.799.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/46.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y17s-6-128gb-glitter-purple-smartfon-vivo/,Vivo Y17s 6/128 Gb,Price: 1.899.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/5_a1rk-26.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/nothing-phone-1-8-256gb-white-smartfon-nothing/,Nothing Phone 1 8/256 Gb,Price: 5.759.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/40/25_nbom-bi.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/y27-6-128gb-bea-blue-smartfon-vivo/,Vivo Y27 6/128 Gb,Price: 2.599.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/6_9v6u-3a.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/s24-s921-8-256gb-marble-gray-smartfon-samsung/,Samsung Galaxy S24 8/256 Gb,Price: 10.799.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/1_s1w6-f4.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a15-a155-6-128gb-blue-smartfon-samsung/,Samsung Galaxy A15 6/128 Gb,Price: 2.199.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/27.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/note-30-pro-8-256gb-black-smartfon-infinix/,Infinix Note 30 Pro 8/256 Gb,Price: 2.994.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/34_4k59-4x.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/v30-12-256gb-black-smartfon-vivo/,Vivo V30 12/256 Gb,Price: 7.899.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/24_3ws5-jb.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a38-4-128gb-gold-smartfon-oppo/,Oppo A38 4/128 Gb,Price: 2.559.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/3_96gd-82.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/hot-40i-8-256gb-black-smartfon-infinix/,Infinix Hot 40i 8/256 Gb,Price: 2.099.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/1_l9oo-za.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/mi-14-eu-12-512gb-black-smartfon-xiaomi/,Xiaomi Mi 14 12/512 Gb,Price: 10.199.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/42/22_gov2-ns.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-13c-eu-8-256gb-blue-smartfon-xiaomi/,Xiaomi Redmi 13c 8/256 Gb,Price: 1.999.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/9_nkzf-rs.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/spark-10-8-128gb-meta-black-smartfon-tecno/,Tecno Spark 10 8/128 Gb,Price: 1.899.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/41/32_qm50-lu.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/a58-4-128gb-green-smartfon-oppo/,Oppo A58 8/128 Gb,Price: 2.899.000,Elmakon
Smartfonlar,https://elmakon.uz/images/thumbnails/540/540/detailed/43/1_gq2m-bb.png 2x,https://elmakon.uz/telefony-gadzhety-aksessuary/redmi-note-13-pro-5g-eu-8-256gb-purple-smartfon-xiaomi/,Xiaomi Redmi Note 13 Pro+ 8/256 Gb,Price: 5.399.000,Elmakon
